"AHRondelPosition","ITRondelPosition","FRRondelPosition","GBRondelPosition","GERondelPosition","RURondelPosition","AHPowerPoints","ITPowerPoints","FRPowerPoints","GBPowerPoints","GEPowerPoints","RUPowerPoints","NumberOfAvailableBonds","Cash","RawScore","NumberOfOwnedBonds","annotation"
0,7,1,7,5,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,5,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,7,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,7,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,7,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,7,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,7,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,7,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,7,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,7,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,7,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,7,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,7,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,7,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,7,1,19,9,17,4,11,23,21,5,190,19,10
0,7,1,2,7,1,19,9,17,4,11,23,21,5,190,19,10
2,7,1,2,7,2,19,9,17,4,11,23,21,5,190,19,10
2,0,1,2,7,2,19,14,17,4,11,23,21,7,217,19,10
2,0,1,2,7,2,19,14,17,4,11,23,21,7,217,19,10
2,0,4,2,7,2,19,14,17,4,11,23,21,13,217,19,9
2,0,4,2,7,2,19,14,17,4,11,23,21,13,217,19,9
2,0,4,4,7,2,19,14,17,4,11,23,21,9,223,19,8
2,0,4,4,7,2,19,14,17,4,11,23,21,9,223,19,8
2,0,4,4,0,2,19,14,17,4,15,23,21,9,228,19,5
2,0,4,4,0,6,19,14,17,4,15,23,21,9,228,19,5
3,0,4,4,0,6,19,14,17,4,15,23,21,9,228,19,5
3,0,4,4,0,6,19,14,17,4,15,23,21,9,228,19,5
3,1,4,4,0,6,19,14,17,4,15,23,21,9,228,19,5
3,1,4,4,0,6,19,14,17,4,15,23,21,9,228,19,5
3,1,4,4,0,6,19,14,17,4,15,23,21,9,228,19,5
1,-1,-1,-1,-1,-1,0,0,0,0,0,0,42,2,0,6,4
1,-1,-1,-1,-1,-1,0,0,0,0,0,0,42,2,0,6,4
1,-1,-1,-1,-1,-1,0,0,0,0,0,0,42,2,0,6,4
1,4,-1,-1,-1,-1,0,0,0,0,0,0,42,3,0,6,3
1,4,1,-1,-1,-1,0,0,0,0,0,0,41,3,0,6,3
1,4,1,-1,-1,-1,0,0,0,0,0,0,41,3,0,6,3
1,4,1,-1,-1,-1,0,0,0,0,0,0,41,3,0,6,9
1,4,1,0,1,-1,0,0,0,0,0,0,41,3,0,6,6
1,4,1,0,1,-1,0,0,0,0,0,0,41,3,0,6,6
1,4,1,0,1,-1,0,0,0,0,0,0,41,3,0,6,6
1,4,1,0,1,1,0,0,0,0,0,0,41,3,0,6,8
2,4,1,0,1,1,0,0,0,0,0,0,41,3,0,6,8
2,4,1,0,1,1,0,0,0,0,0,0,41,3,0,6,8
2,1,1,0,1,1,0,0,0,0,0,0,41,3,0,6,8
2,1,2,0,1,1,0,0,0,0,0,0,41,3,0,6,8
2,1,2,0,1,1,0,0,0,0,0,0,41,3,0,6,8
2,1,2,2,2,1,0,0,0,0,0,0,41,3,0,6,10
2,1,2,2,2,1,0,0,0,0,0,0,41,3,0,6,5
2,1,2,2,2,4,0,0,0,0,0,0,40,1,0,7,7
3,1,2,2,2,4,0,0,0,0,0,0,40,1,0,7,7
3,1,2,2,2,4,0,0,0,0,0,0,40,1,0,7,7
3,1,2,2,2,4,0,0,0,0,0,0,40,1,0,7,7
3,3,2,2,2,4,0,0,0,0,0,0,40,1,0,7,7
3,3,3,2,2,4,0,0,0,0,0,0,40,1,0,7,7
3,3,3,2,2,4,0,0,0,0,0,0,40,1,0,7,7
3,3,3,2,2,4,0,0,0,0,0,0,40,1,0,7,7
3,3,3,5,2,4,0,0,0,0,0,0,40,1,0,7,7
3,3,3,5,2,4,0,0,0,0,0,0,40,1,0,7,7
3,3,3,5,3,4,0,0,0,0,0,0,40,1,0,7,7
3,3,3,5,3,4,0,0,0,0,0,0,40,1,0,7,7
3,3,3,5,3,4,0,0,0,0,0,0,40,1,0,7,7
4,3,3,5,3,0,0,0,0,0,0,1,40,10,0,7,1
4,3,3,5,3,0,0,0,0,0,0,1,39,4,0,8,4
4,3,3,5,3,0,0,0,0,0,0,1,39,4,0,8,4
4,7,3,5,3,0,0,0,0,0,0,1,39,4,0,8,4
4,7,4,5,3,0,0,0,0,0,0,1,39,8,0,8,2
4,7,4,5,3,0,0,0,0,0,0,1,39,8,0,8,2
4,7,4,5,3,0,0,0,0,0,0,1,39,8,0,8,2
4,7,4,7,3,0,0,0,0,0,0,1,39,8,0,8,1
4,7,4,7,3,0,0,0,0,0,0,1,39,8,0,8,1
4,7,4,7,3,0,0,0,0,0,0,1,39,8,0,8,1
4,7,4,7,4,0,0,0,0,0,0,1,39,15,0,8,1
4,7,4,7,4,0,0,0,0,0,0,1,38,3,0,9,3
4,7,4,7,4,0,0,0,0,0,0,1,38,3,0,9,3
4,7,4,7,4,1,0,0,0,0,0,1,38,3,0,9,3
5,7,4,7,4,1,0,0,0,0,0,1,38,3,0,9,3
5,7,4,7,4,1,0,0,0,0,0,1,38,3,0,9,3
5,7,4,7,4,1,0,0,0,0,0,1,38,3,0,9,3
5,0,5,7,4,1,0,1,0,0,0,1,38,3,0,9,3
5,0,5,7,4,1,0,1,0,0,0,1,38,3,0,9,4
5,0,5,7,4,1,0,1,0,0,0,1,38,3,0,9,4
5,0,5,3,4,1,0,1,0,0,0,1,38,3,0,9,4
5,0,5,3,5,1,0,1,0,0,0,1,38,3,0,9,5
5,0,5,3,5,1,0,1,0,0,0,1,38,3,0,9,5
5,0,5,3,5,1,0,1,0,0,0,1,38,3,0,9,3
6,0,5,3,5,2,0,1,0,0,0,1,38,3,0,9,4
6,0,5,3,5,2,0,1,0,0,0,1,38,3,0,9,4
6,2,6,3,5,2,0,1,0,0,0,1,38,3,0,9,4
6,2,6,3,5,2,0,1,0,0,0,1,38,3,0,9,4
6,2,6,4,5,2,0,1,0,0,0,1,38,3,0,9,4
6,2,6,4,6,2,0,1,0,0,0,1,38,3,0,9,4
6,2,6,4,6,2,0,1,0,0,0,1,38,3,0,9,4
6,2,6,4,6,5,0,1,0,0,0,1,38,3,0,9,4
6,2,6,4,6,5,0,1,0,0,0,1,38,1,0,9,6
7,2,6,4,6,5,0,1,0,0,0,1,38,1,0,9,6
7,2,6,4,6,5,0,1,0,0,0,1,38,1,0,9,6
7,2,6,4,6,5,0,1,0,0,0,1,38,1,0,9,6
7,6,6,4,6,5,0,1,0,0,0,1,38,1,0,9,6
7,6,7,4,6,5,0,1,0,0,0,1,38,1,0,9,6
7,6,7,4,6,5,0,1,0,0,0,1,38,1,0,9,6
7,6,7,4,6,5,0,1,0,0,0,1,38,1,0,9,6
7,6,7,2,7,5,0,1,0,0,0,1,38,1,0,9,6
7,6,7,2,7,5,0,1,0,0,0,1,38,1,0,9,6
7,6,7,2,7,5,0,1,0,0,0,1,38,1,0,9,6
0,6,7,2,7,6,1,1,0,0,0,1,38,2,0,9,5
0,6,7,2,7,6,1,1,0,0,0,1,38,2,0,9,5
0,1,7,2,7,6,1,1,0,0,0,1,38,2,0,9,5
0,1,0,2,7,6,1,1,1,0,0,1,38,3,0,9,4
0,1,0,2,7,6,1,1,1,0,0,1,38,3,0,9,4
0,1,0,6,7,6,1,1,1,0,0,1,38,1,0,9,6
0,1,0,6,0,6,1,1,1,0,1,1,38,2,0,9,5
0,1,0,6,0,6,1,1,1,0,1,1,38,2,0,9,5
0,1,0,6,0,7,1,1,1,0,1,1,38,2,0,9,5
0,1,0,6,0,7,1,1,1,0,1,1,38,2,0,9,5
0,1,0,6,0,7,1,1,1,0,1,1,38,2,0,9,5
0,1,0,6,0,7,1,1,1,0,1,1,38,2,0,9,5
0,1,0,6,0,7,1,1,1,0,1,1,38,2,0,9,5
0,1,0,6,0,7,1,1,1,0,1,1,38,2,0,9,5
0,1,0,6,0,7,1,1,1,0,1,1,38,2,0,9,5
0,1,0,6,0,7,1,1,1,0,1,1,38,2,0,9,5
0,1,0,6,0,7,1,1,1,0,1,1,38,2,0,9,5
0,1,0,6,0,7,1,1,1,0,1,1,38,2,0,9,5
1,1,0,6,0,7,1,1,1,0,1,1,38,2,0,9,5
1,1,0,6,0,7,1,1,1,0,1,1,38,2,0,9,5
1,1,0,6,0,7,1,1,1,0,1,1,38,2,0,9,5
1,2,2,6,0,7,1,1,1,0,1,1,38,2,0,9,5
1,2,2,6,0,7,1,1,1,0,1,1,38,2,0,9,5
1,2,2,0,2,7,1,1,1,1,1,1,38,2,0,9,5
1,2,2,0,2,7,1,1,1,1,1,1,38,2,0,9,5
2,2,2,0,2,0,1,1,1,1,1,5,38,2,0,9,5
2,2,2,0,2,0,1,1,1,1,1,5,38,2,0,9,5
2,3,2,0,2,0,1,1,1,1,1,5,38,2,0,9,5
2,3,2,0,2,0,1,1,1,1,1,5,38,2,0,9,5
2,3,2,0,2,0,1,1,1,1,1,5,38,2,0,9,5
2,3,2,0,2,0,1,1,1,1,1,5,38,2,0,9,5
2,3,2,0,2,0,1,1,1,1,1,5,38,2,0,9,5
2,3,2,0,2,0,1,1,1,1,1,5,38,2,0,9,5
2,3,2,0,2,0,1,1,1,1,1,5,38,2,0,9,5
2,3,2,0,2,0,1,1,1,1,1,5,38,2,0,9,4
2,3,2,0,2,0,1,1,1,1,1,5,38,2,0,9,5
2,3,3,0,2,0,1,1,1,1,1,5,38,2,0,9,5
2,3,3,0,2,0,1,1,1,1,1,5,38,2,0,9,5
2,3,3,0,2,0,1,1,1,1,1,5,38,2,0,9,5
2,3,3,5,2,0,1,1,1,1,1,5,38,2,0,9,5
2,3,3,5,2,0,1,1,1,1,1,5,38,2,0,9,8
2,3,3,5,3,0,1,1,1,1,1,5,38,2,0,9,3
2,3,3,5,3,0,1,1,1,1,1,5,38,2,0,9,3
2,3,3,5,3,0,1,1,1,1,1,5,38,2,0,9,3
2,3,3,5,3,3,1,1,1,1,1,5,38,2,0,9,3
2,3,3,5,3,3,1,1,1,1,1,5,38,2,0,9,10
2,3,3,5,3,3,1,1,1,1,1,5,38,2,0,9,6
2,3,3,5,3,3,1,1,1,1,1,5,38,2,0,9,6
2,3,3,5,3,3,1,1,1,1,1,5,38,2,0,9,6
2,3,3,5,3,3,1,1,1,1,1,5,38,2,0,9,6
2,3,3,5,3,3,1,1,1,1,1,5,38,2,0,9,6
2,3,3,5,3,3,1,1,1,1,1,5,38,2,0,9,6
2,3,3,5,3,3,1,1,1,1,1,5,38,2,0,9,6
2,3,3,5,3,3,1,1,1,1,1,5,38,2,0,9,6
2,3,3,5,3,3,1,1,1,1,1,5,38,2,0,9,6
3,3,3,5,3,3,1,1,1,1,1,5,38,2,0,9,6
3,3,3,5,3,3,1,1,1,1,1,5,38,2,0,9,6
3,3,3,5,3,3,1,1,1,1,1,5,38,2,0,9,6
3,5,3,5,3,3,1,1,1,1,1,5,38,2,0,9,6
3,5,3,5,3,3,1,1,1,1,1,5,38,1,0,9,7
3,5,4,5,3,3,1,1,1,1,1,5,38,2,0,9,6
3,5,4,5,3,3,1,1,1,1,1,5,38,2,0,9,6
3,5,4,5,3,3,1,1,1,1,1,5,38,2,0,9,6
3,5,4,7,3,3,1,1,1,1,1,5,38,2,0,9,6
3,5,4,7,3,3,1,1,1,1,1,5,38,2,0,9,6
3,5,4,7,4,3,1,1,1,1,1,5,38,5,0,9,3
3,5,4,7,4,3,1,1,1,1,1,5,38,0,0,9,8
3,5,4,7,4,3,1,1,1,1,1,5,38,0,0,9,8
3,5,4,7,4,5,1,1,1,1,1,5,38,0,0,9,8
3,5,4,7,4,5,1,1,1,1,1,5,38,0,0,9,8
4,5,4,7,4,5,1,1,1,1,1,5,38,21,0,9,1
4,5,4,7,4,5,1,1,1,1,1,5,38,3,0,9,5
4,5,4,7,4,5,1,1,1,1,1,5,38,3,0,9,5
4,7,4,7,4,5,1,1,1,1,1,5,38,3,0,9,5
4,7,4,7,4,5,1,1,1,1,1,5,38,3,0,9,5
4,7,4,7,4,5,1,1,1,1,1,5,38,3,0,9,5
4,7,4,7,4,5,1,1,1,1,1,5,38,3,0,9,5
4,7,4,7,4,5,1,1,1,1,1,5,38,3,0,9,3
4,7,4,7,4,5,1,1,1,1,1,5,38,3,0,9,3
4,7,4,7,4,5,1,1,1,1,1,5,38,3,0,9,3
4,7,4,7,4,5,1,1,1,1,1,5,38,3,0,9,3
4,7,4,7,4,5,1,1,1,1,1,5,38,3,0,9,3
4,7,4,7,4,5,1,1,1,1,1,5,38,3,0,9,3
4,7,4,7,4,5,1,1,1,1,1,5,38,3,0,9,3
4,7,4,7,4,5,1,1,1,1,1,5,38,3,0,9,3
4,7,4,7,4,5,1,1,1,1,1,5,38,3,0,9,3
4,7,4,7,4,5,1,1,1,1,1,5,38,3,0,9,3
4,7,5,7,4,5,1,1,1,1,1,5,38,3,0,9,3
4,7,5,7,4,5,1,1,1,1,1,5,38,3,0,9,3
4,7,5,7,4,5,1,1,1,1,1,5,38,3,0,9,3
4,7,5,2,5,5,1,1,1,1,1,5,38,3,0,9,3
4,7,5,2,5,5,1,1,1,1,1,5,38,3,0,9,3
4,7,5,2,5,5,1,1,1,1,1,5,38,3,0,9,3
5,7,5,2,5,0,1,1,1,1,1,9,38,3,0,9,3
5,7,5,2,5,0,1,1,1,1,1,9,38,3,0,9,3
5,7,5,2,5,0,1,1,1,1,1,9,38,3,0,9,3
5,0,6,2,5,0,1,2,1,1,1,9,38,3,0,9,3
5,0,6,2,5,0,1,2,1,1,1,9,38,3,0,9,3
5,0,6,5,5,0,1,2,1,1,1,9,38,3,0,9,3
5,0,6,5,5,0,1,2,1,1,1,9,38,3,0,9,3
5,0,6,5,6,0,1,2,1,1,1,9,38,3,0,9,3
5,0,6,5,6,0,1,2,1,1,1,9,38,3,0,9,3
5,0,6,5,6,4,1,2,1,1,1,9,38,0,0,9,5
6,0,6,5,6,4,1,2,1,1,1,9,38,0,0,9,7
6,0,6,5,6,4,1,2,1,1,1,9,38,0,0,9,7
6,3,6,5,6,4,1,2,1,1,1,9,38,0,0,9,7
6,3,6,5,6,4,1,2,1,1,1,9,38,0,0,9,7
6,3,6,5,6,4,1,2,1,1,1,9,38,0,0,9,7
6,3,6,5,6,4,1,2,1,1,1,9,38,0,0,9,7
6,3,6,5,6,4,1,2,1,1,1,9,38,0,0,9,7
6,3,6,5,6,4,1,2,1,1,1,9,38,0,0,9,7
6,3,6,5,6,4,1,2,1,1,1,9,38,0,0,9,7
6,3,7,5,6,4,1,2,1,1,1,9,38,0,0,9,7
6,3,7,5,6,4,1,2,1,1,1,9,38,0,0,9,7
6,3,7,5,6,4,1,2,1,1,1,9,38,0,0,9,7
6,3,7,6,7,4,1,2,1,1,1,9,38,0,0,9,7
6,3,7,6,7,4,1,2,1,1,1,9,38,0,0,9,7
6,3,7,6,7,4,1,2,1,1,1,9,38,0,0,9,7
6,3,7,6,7,5,1,2,1,1,1,9,38,0,0,9,7
7,3,7,6,7,5,1,2,1,1,1,9,38,0,0,9,6
7,3,7,6,7,5,1,2,1,1,1,9,38,0,0,9,6
7,3,7,6,7,5,1,2,1,1,1,9,38,0,0,9,6
7,5,7,6,7,5,1,2,1,1,1,9,38,0,0,9,6
7,5,7,6,7,5,1,2,1,1,1,9,38,0,0,9,6
7,5,0,6,7,5,1,2,2,1,1,9,38,0,0,9,6
7,5,0,6,7,5,1,2,2,1,1,9,38,0,0,9,6
7,5,0,0,0,5,1,2,2,2,2,9,38,0,0,9,6
7,5,0,0,0,5,1,2,2,2,2,9,38,0,0,9,6
0,5,0,0,0,6,4,2,2,2,2,9,38,2,0,9,4
0,5,0,0,0,6,4,2,2,2,2,9,38,2,0,9,4
0,6,2,0,0,6,4,2,2,2,2,9,38,2,0,9,4
0,6,2,0,0,6,4,2,2,2,2,9,38,2,0,9,4
0,6,2,3,0,6,4,2,2,2,2,9,38,2,0,9,4
0,6,2,3,0,6,4,2,2,2,2,9,38,2,0,9,4
0,6,2,3,0,6,4,2,2,2,2,9,38,2,0,9,4
0,6,2,3,0,6,4,2,2,2,2,9,38,2,0,9,4
0,6,2,3,2,6,4,2,2,2,2,9,38,2,0,9,4
0,6,2,3,2,6,4,2,2,2,2,9,38,2,0,9,5
1,6,2,3,2,0,4,2,2,2,2,13,38,2,0,9,5
1,6,2,3,2,0,4,2,2,2,2,13,38,2,0,9,5
1,6,2,3,2,0,4,2,2,2,2,13,38,2,0,9,5
1,0,3,3,2,0,4,3,2,2,2,13,38,2,0,9,7
1,0,3,3,2,0,4,3,2,2,2,13,38,2,0,9,3
1,0,3,3,2,0,4,3,2,2,2,13,38,2,0,9,3
1,0,3,6,2,0,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,0,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,0,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,0,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,3,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,3,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,3,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,3,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,3,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,3,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,3,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,3,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,3,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,3,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,3,4,3,2,2,2,13,38,1,0,9,4
1,0,3,6,3,3,4,3,2,2,2,13,38,1,0,9,4
2,0,3,6,3,3,4,3,2,2,2,13,38,1,0,9,5
2,0,3,6,3,3,4,3,2,2,2,13,38,1,0,9,5
2,2,4,6,3,3,4,3,2,2,2,13,38,2,0,9,4
2,2,4,6,3,3,4,3,2,2,2,13,38,2,0,9,4
2,2,4,6,3,3,4,3,2,2,2,13,38,2,0,9,4
2,2,4,1,3,3,4,3,2,2,2,13,38,2,0,9,4
2,2,4,1,4,3,4,3,2,2,2,13,38,4,0,9,3
2,2,4,1,4,3,4,3,2,2,2,13,38,0,0,9,6
2,2,4,1,4,3,4,3,2,2,2,13,38,0,0,9,6
2,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,6
2,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,6
2,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,6
2,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,10
2,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,10
2,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,10
2,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,10
2,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,10
2,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,10
2,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,10
2,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,10
2,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,10
2,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,10
3,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,10
3,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,10
3,2,4,1,4,7,4,3,2,2,2,13,38,0,0,9,10
3,4,4,1,4,7,4,3,2,2,2,13,38,1,0,9,9
3,4,5,1,4,7,4,3,2,2,2,13,38,1,0,9,9
3,4,5,1,4,7,4,3,2,2,2,13,38,1,0,9,9
3,4,5,1,4,7,4,3,2,2,2,13,38,1,0,9,9
3,4,5,3,4,7,4,3,2,2,2,13,38,1,0,9,9
3,4,5,3,4,7,4,3,2,2,2,13,38,1,0,9,9
3,4,5,3,4,7,4,3,2,2,2,13,38,1,0,9,9
3,4,5,3,4,7,4,3,2,2,2,13,38,1,0,9,9
3,4,5,3,4,7,4,3,2,2,2,13,38,1,0,9,9
3,4,5,3,5,7,4,3,2,2,2,13,38,1,0,9,9
3,4,5,3,5,7,4,3,2,2,2,13,38,1,0,9,9
3,4,5,3,5,7,4,3,2,2,2,13,38,1,0,9,9
4,4,5,3,5,2,4,3,2,2,2,13,38,30,0,9,1
4,4,5,3,5,2,4,3,2,2,2,13,37,10,0,10,3
4,4,5,3,5,2,4,3,2,2,2,13,37,10,0,10,3
4,5,5,3,5,2,4,3,2,2,2,13,37,10,0,10,3
4,5,6,3,5,2,4,3,2,2,2,13,37,10,0,10,3
4,5,6,3,5,2,4,3,2,2,2,13,37,10,0,10,3
4,5,6,7,5,2,4,3,2,2,2,13,37,10,0,10,3
4,5,6,7,5,2,4,3,2,2,2,13,37,10,0,10,3
4,5,6,7,5,2,4,3,2,2,2,13,37,10,0,10,3
4,5,6,7,5,2,4,3,2,2,2,13,37,10,0,10,3
4,5,6,7,6,2,4,3,2,2,2,13,37,10,0,10,3
4,5,6,7,6,2,4,3,2,2,2,13,37,10,0,10,3
4,5,6,7,6,2,4,3,2,2,2,13,36,10,0,10,3
4,5,6,7,6,5,4,3,2,2,2,13,36,10,0,10,3
4,5,6,7,6,5,4,3,2,2,2,13,35,8,0,11,5
5,5,6,7,6,5,4,3,2,2,2,13,35,8,0,11,5
5,5,6,7,6,5,4,3,2,2,2,13,35,8,0,11,5
5,5,6,7,6,5,4,3,2,2,2,13,35,8,0,11,5
5,6,7,7,6,5,4,3,2,2,2,13,35,8,0,11,5
5,6,7,7,6,5,4,3,2,2,2,13,35,8,0,11,5
5,6,7,7,6,5,4,3,2,2,2,13,35,8,0,11,5
5,6,7,2,7,5,4,3,2,2,2,13,35,8,0,11,5
5,6,7,2,7,5,4,3,2,2,2,13,35,8,0,11,5
5,6,7,2,7,5,4,3,2,2,2,13,35,8,0,11,5
6,6,7,2,7,6,4,3,2,2,2,13,35,8,0,11,5
6,6,7,2,7,6,4,3,2,2,2,13,35,8,0,11,5
6,7,7,2,7,6,4,3,2,2,2,13,35,8,0,11,5
6,7,0,2,7,6,4,3,3,2,2,13,35,8,0,11,5
6,7,0,2,7,6,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,7,6,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,7,6,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,7,6,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,7,6,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,7,6,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,7,6,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,7,6,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,0,6,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,0,6,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,5
6,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,10
6,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,10
6,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,10
6,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,10
6,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,10
6,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,10
7,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,10
7,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,10
7,7,0,3,0,7,4,3,3,2,2,13,35,8,0,11,10
7,0,2,3,0,7,4,4,3,2,2,13,35,8,0,11,10
7,0,2,3,0,7,4,4,3,2,2,13,35,8,0,11,10
7,0,2,5,0,7,4,4,3,2,2,13,35,8,0,11,10
7,0,2,5,0,7,4,4,3,2,2,13,35,8,0,11,10
7,0,2,5,2,7,4,4,3,2,2,13,35,8,0,11,10
7,0,2,5,2,7,4,4,3,2,2,13,35,8,0,11,10
7,0,2,5,2,3,4,4,3,2,2,13,35,8,0,11,10
7,0,2,5,2,3,4,4,3,2,2,13,35,8,0,11,10
7,0,2,5,2,3,4,4,3,2,2,13,35,8,0,11,10
7,0,2,5,2,3,4,4,3,2,2,13,35,8,0,11,10
7,0,2,5,2,3,4,4,3,2,2,13,35,8,0,11,10
7,0,2,5,2,3,4,4,3,2,2,13,35,8,0,11,10
7,0,2,5,2,3,4,4,3,2,2,13,35,8,0,11,10
7,0,2,5,2,3,4,4,3,2,2,13,35,8,0,11,10
7,0,2,5,2,3,4,4,3,2,2,13,35,8,0,11,10
7,0,2,5,2,3,4,4,3,2,2,13,35,8,0,11,10
0,0,2,5,2,3,9,4,3,2,2,13,35,10,36,11,2
0,0,2,5,2,3,9,4,3,2,2,13,35,10,36,11,2
0,2,3,5,2,3,9,4,3,2,2,13,35,10,36,11,2
0,2,3,5,2,3,9,4,3,2,2,13,35,10,36,11,2
0,2,3,5,2,3,9,4,3,2,2,13,35,10,36,11,2
0,2,3,0,3,3,9,4,3,4,2,13,35,10,36,11,2
0,2,3,0,3,3,9,4,3,4,2,13,35,10,36,11,2
0,2,3,0,3,3,9,4,3,4,2,13,35,10,36,11,2
0,2,3,0,3,5,9,4,3,4,2,13,35,10,36,11,2
0,2,3,0,3,5,9,4,3,4,2,13,34,3,40,12,3
1,2,3,0,3,5,9,4,3,4,2,13,34,3,40,12,3
1,2,3,0,3,5,9,4,3,4,2,13,34,3,40,12,3
1,2,3,0,3,5,9,4,3,4,2,13,34,3,40,12,3
1,3,3,0,3,5,9,4,3,4,2,13,34,3,40,12,3
1,3,3,0,3,5,9,4,3,4,2,13,34,3,40,12,3
1,3,3,0,3,5,9,4,3,4,2,13,34,3,40,12,3
1,3,3,0,3,5,9,4,3,4,2,13,34,3,40,12,3
1,3,3,0,3,5,9,4,3,4,2,13,34,3,40,12,3
1,3,3,0,3,5,9,4,3,4,2,13,34,3,40,12,3
1,3,4,0,3,5,9,4,3,4,2,13,34,0,40,12,5
1,3,4,0,3,5,9,4,3,4,2,13,34,0,40,12,5
1,3,4,0,3,5,9,4,3,4,2,13,34,0,40,12,8
1,3,4,1,3,5,9,4,3,4,2,13,34,0,40,12,8
1,3,4,1,4,5,9,4,3,4,2,13,34,2,40,12,6
1,3,4,1,4,5,9,4,3,4,2,13,34,0,40,12,8
1,3,4,1,4,5,9,4,3,4,2,13,34,0,40,12,8
1,3,4,1,4,7,9,4,3,4,2,13,34,0,40,12,8
1,3,4,1,4,7,9,4,3,4,2,13,34,0,40,12,8
1,3,4,1,4,7,9,4,3,4,2,13,34,0,40,12,10
1,3,4,1,4,7,9,4,3,4,2,13,34,0,40,12,10
1,3,4,1,4,7,9,4,3,4,2,13,34,0,40,12,10
1,3,4,1,4,7,9,4,3,4,2,13,34,0,40,12,10
1,3,4,1,4,7,9,4,3,4,2,13,34,0,40,12,10
2,3,4,1,4,7,9,4,3,4,2,13,34,0,40,12,10
2,3,4,1,4,7,9,4,3,4,2,13,34,0,40,12,10
2,6,4,1,4,7,9,4,3,4,2,13,34,0,40,12,10
